date,store_id,prescription_id,prescription_flag,product_id,product_category,manufacturer,units_sold,price,discount_percent,promotion_flag,expiry_date,inventory_level,safety_stock,reorder_point,order_quantity,lead_time_days,stock_out_flag,holiday_flag,special_event_flag,delivery_time_hours,delivery_delay_flag,competitor_price_index,customer_segment_id,day_of_week,month_of_year
2025-08-16,store_3,9f4ef531-80cd-4cef-af80-099c9eab816b,1,prod_20,Supplement,Sun Pharma,9,16.66,50,1,2026-06-13,10,26,34,58,6,0,1,0,21.61,0,1.01,wholesale,5,8
2025-11-22,store_4,d7cd18d1-a73a-48f7-b872-43bfd9148bc1,0,prod_18,Supplement,Sun Pharma,6,36.24,50,1,2026-07-08,19,24,30,71,12,0,1,1,22.94,0,0.81,wholesale,5,11
2025-01-06,store_2,4b04e257-2ff8-453f-9244-dc55a2fea7eb,0,prod_17,Prescription,Novartis,4,78.83,20,1,2025-12-09,1,13,32,83,6,1,0,0,13.47,0,1.1,wholesale,0,1
2025-07-30,store_3,2758824f-76f9-453e-a6f7-3cab1100e3e2,1,prod_13,Supplement,Sun Pharma,6,25.17,10,1,2026-02-14,4,26,38,52,3,1,0,0,25.5,0,0.86,wholesale,2,7
2025-05-24,store_2,6bcbe8f1-1c29-46ec-b1bf-72e258863b2a,1,prod_9,Prescription,Novartis,6,98.98,50,1,2026-01-01,22,12,25,97,7,0,1,0,26.54,0,0.86,retail,5,5
2025-02-18,store_2,6162565e-f9b8-4aea-9069-7477b69961a6,0,prod_1,OTC,Novartis,4,47.12,0,0,2026-01-31,2,20,32,94,12,1,0,0,24.89,0,0.9,retail,1,2
2025-10-24,store_2,cbb8b75e-017e-41a2-9bc7-b4a50f46d819,1,prod_12,Prescription,Pfizer,4,95.14,30,1,2026-02-20,14,27,45,41,4,0,0,0,31.09,0,1.14,retail,4,10
2025-07-31,store_4,c9479f50-5cb0-4369-b003-7c4503d2b4ee,1,prod_2,OTC,Pfizer,11,45.99,10,1,2025-12-17,8,11,25,59,12,1,0,0,18.0,0,1.06,retail,3,7
2025-12-23,store_2,2785722d-050e-4f6c-a4b6-67412069f3d7,0,prod_1,Supplement,Pfizer,5,46.92,0,0,2026-03-11,18,23,31,81,7,0,0,0,24.37,0,1.18,retail,1,12
2025-02-12,store_4,9f51573c-7af3-482d-9ee3-d22a1d8c60cd,1,prod_8,Prescription,Pfizer,7,21.91,30,1,2025-06-13,5,19,27,57,13,1,0,0,28.55,0,1.12,wholesale,2,2
2025-11-28,store_3,0692e826-903f-466c-9b89-8c2e69d8c2f2,0,prod_11,Prescription,Novartis,7,89.02,30,1,2026-02-14,6,11,30,86,4,1,0,0,30.07,0,1.2,wholesale,4,11
2025-06-11,store_1,fcf380cb-1615-4439-8320-3c80ec0f643a,1,prod_1,Supplement,Pfizer,10,45.27,20,1,2025-10-25,23,18,27,52,7,0,0,0,22.2,0,1.17,wholesale,2,6
2025-01-11,store_1,f915af47-31ba-4deb-b356-84d0829dbb3e,0,prod_5,Supplement,Pfizer,4,90.85,0,0,2025-10-04,2,12,19,81,4,1,1,0,19.62,0,0.96,retail,5,1
2025-11-19,store_5,e0b34e5c-e16a-40ac-af13-03f87b4ba98d,1,prod_16,Supplement,Novartis,1,16.39,0,0,2026-08-08,15,26,39,65,4,0,0,0,21.36,0,1.07,retail,2,11
2025-09-21,store_4,af26031c-5b6f-49dd-ba4d-f93654a5ae60,1,prod_15,OTC,Sun Pharma,5,17.65,10,1,2026-05-24,23,11,21,69,9,0,1,0,31.13,0,0.93,wholesale,6,9
2025-02-25,store_5,f55cfd10-1d00-43f0-a093-4c2fc195b7ad,0,prod_7,Supplement,Sun Pharma,9,63.82,30,1,2025-04-14,16,29,42,33,6,0,0,0,26.13,0,1.07,retail,1,2
2025-05-03,store_5,447ed3de-6c3a-4550-a3c3-93333741468d,0,prod_14,Prescription,Pfizer,6,28.06,0,0,2026-04-19,15,28,42,58,5,0,1,0,14.46,0,0.98,wholesale,5,5
2025-10-29,store_4,740fd782-20af-45a2-8747-87b2982c2bbf,1,prod_6,Prescription,Sun Pharma,5,42.2,30,1,2026-09-20,18,26,42,39,12,0,0,0,27.17,0,0.96,retail,2,10
2025-05-31,store_1,856cf803-6f9a-4f99-90b4-9c38fcde9913,0,prod_16,OTC,Novartis,4,39.91,20,1,2025-09-10,22,25,30,30,6,0,1,0,16.35,0,1.03,retail,5,5
2025-10-31,store_5,c8b48bb3-36b2-46a3-b29b-0e687d591d22,0,prod_13,Prescription,Novartis,5,79.28,0,0,2026-07-28,5,10,28,54,10,0,0,0,22.34,0,1.1,wholesale,4,10
2025-09-02,store_2,a8e3d136-c4bf-486b-964e-0159c7a1ec33,1,prod_3,Supplement,Pfizer,4,73.59,50,1,2026-02-11,9,26,40,85,12,0,0,0,21.35,0,0.89,wholesale,1,9
2025-11-07,store_2,6186070a-c81b-4f56-bca3-f66bf19b6a83,0,prod_17,Prescription,Pfizer,9,48.98,0,0,2026-04-29,3,28,45,97,10,1,0,0,26.95,0,0.81,wholesale,4,11
2025-09-24,store_3,29dda699-bcfd-4165-ad4b-b4788a745b5b,0,prod_2,Prescription,Sun Pharma,6,33.17,30,1,2026-07-13,20,22,38,32,11,0,0,0,28.08,0,1.02,wholesale,2,9
2025-11-17,store_5,c73dac00-9e17-47f0-8939-f238fa2bb129,0,prod_1,Supplement,Sun Pharma,7,34.0,30,1,2026-04-29,25,20,29,34,13,0,0,0,24.28,0,1.02,wholesale,0,11
2025-01-18,store_5,1a6e710c-5bd7-4c89-b1bd-a7a39cdeeb88,1,prod_16,Prescription,Novartis,5,27.33,0,0,2025-08-22,12,15,32,42,10,0,1,0,29.28,0,0.91,wholesale,5,1
2025-08-03,store_5,7d15cacf-2128-44fe-8af6-117de933fd3c,0,prod_20,OTC,Sun Pharma,13,66.25,30,1,2026-05-06,18,21,29,34,12,0,1,0,29.32,0,0.81,wholesale,6,8
2025-01-10,store_4,a2d779ec-8095-4d05-91f5-8cec87f32ef6,0,prod_2,Supplement,Sun Pharma,11,5.61,30,1,2025-10-12,8,26,33,51,8,1,0,0,18.09,0,1.0,wholesale,4,1
2025-01-03,store_4,6cf3afd7-2f0b-413b-aefd-27fc7ec778c3,1,prod_1,Prescription,Sun Pharma,6,74.24,10,1,2025-07-10,7,13,19,63,6,0,0,0,33.16,0,0.95,wholesale,4,1
2025-12-17,store_4,64b81051-6896-4df2-a890-84c80d5c7606,0,prod_14,Supplement,Novartis,7,19.93,0,0,2026-09-24,23,15,20,92,11,0,0,0,25.93,0,1.19,wholesale,2,12
2025-08-25,store_4,4415d1d3-b4a6-449b-ba08-740b2e8fee9f,0,prod_17,Supplement,Pfizer,7,89.21,10,1,2026-03-04,13,17,28,58,8,0,0,0,27.45,0,0.89,retail,0,8
2025-05-13,store_3,a0ee8e98-f6d3-4c38-a578-49b53bf2141b,1,prod_13,Prescription,Novartis,10,57.77,10,1,2025-06-16,29,14,24,93,11,0,0,0,21.84,0,1.14,retail,1,5
2025-06-30,store_4,23e6f467-af63-4e29-acd2-b87aac5462c0,1,prod_4,Supplement,Novartis,7,26.29,30,1,2025-10-04,25,29,35,70,13,0,0,0,22.96,0,1.19,retail,0,6
2025-12-28,store_4,26309d2c-3040-4213-9b0a-883e16582538,0,prod_10,Supplement,Pfizer,6,5.91,10,1,2026-02-15,14,26,32,87,7,0,1,0,20.94,0,1.04,retail,6,12
2025-01-17,store_3,70a3c84e-7cc0-4938-be62-e8d7e4ed1bc8,1,prod_16,Prescription,Novartis,4,30.1,50,1,2025-11-23,13,10,24,78,2,0,0,0,33.31,0,1.08,wholesale,4,1
2025-02-16,store_3,408e4499-eb34-468a-9892-5765653c9376,0,prod_3,Prescription,Sun Pharma,9,51.99,30,1,2025-11-25,17,14,23,83,9,0,1,0,19.84,0,0.97,retail,6,2
2025-01-23,store_2,cdccd191-1805-41f9-8ca9-d15a344773c4,0,prod_5,Prescription,Pfizer,8,51.57,50,1,2025-03-21,0,16,23,89,5,1,0,0,24.12,0,1.09,wholesale,3,1
2025-10-24,store_1,04ad9989-6464-4df0-9a42-a9761223b0cf,0,prod_10,Prescription,Novartis,4,57.18,50,1,2026-07-06,20,18,30,78,3,0,0,0,27.01,0,1.06,retail,4,10
2025-06-01,store_3,a87b2497-1016-47c9-a9a0-dd87ca4140b0,1,prod_8,Supplement,Novartis,7,8.94,0,0,2026-03-04,22,25,33,84,6,0,1,0,26.54,0,1.0,retail,6,6
2025-09-27,store_4,f8bee343-7d3d-46c3-95a4-2dcab62d9684,0,prod_15,Prescription,Novartis,7,51.8,20,1,2025-11-28,25,16,28,53,4,0,1,1,27.87,0,1.18,wholesale,5,9
2025-05-05,store_5,90083f99-3e5f-414e-bbd2-c7096e0da340,0,prod_8,Prescription,Sun Pharma,7,45.42,30,1,2025-11-18,11,20,27,88,11,0,0,0,20.11,0,1.18,retail,0,5
2025-03-29,store_5,6cefdeb8-ad5f-423b-b9d7-3c2d2eae0072,1,prod_11,Prescription,Novartis,5,20.74,10,1,2026-02-03,8,25,44,54,5,0,1,0,24.23,0,1.14,retail,5,3
2025-02-26,store_3,62ee53c6-cf5b-4c34-8154-55a1d94418cd,1,prod_12,OTC,Novartis,8,60.39,0,0,2025-04-11,5,17,33,41,5,1,0,0,31.32,0,0.83,wholesale,2,2
2025-09-11,store_5,b1b01faf-809e-4c72-b3fc-886773ca537c,0,prod_4,OTC,Sun Pharma,6,58.8,30,1,2026-01-15,4,11,16,36,12,1,0,1,21.6,0,0.82,wholesale,3,9
2025-05-15,store_5,d30e35ee-ca7f-416e-b95b-71120584656a,0,prod_12,OTC,Pfizer,6,94.24,30,1,2025-07-31,12,14,33,68,7,0,0,0,21.29,0,0.9,wholesale,3,5
2025-12-23,store_1,63746f1a-e746-4c32-8aec-3ed002486320,1,prod_12,OTC,Novartis,7,31.78,10,1,2026-06-28,15,13,26,42,10,0,0,0,33.08,0,0.9,retail,1,12
2025-11-26,store_2,178807fc-2449-4934-8e17-01dc68c03184,0,prod_7,Prescription,Novartis,4,74.29,0,0,2026-09-26,9,26,35,34,2,0,0,0,23.52,0,0.83,retail,2,11
2025-09-18,store_4,2c859632-d0f1-4202-a82a-03170111fa2e,1,prod_1,Prescription,Novartis,6,57.34,10,1,2026-02-24,20,27,42,36,10,0,0,0,24.35,0,1.14,wholesale,3,9
2025-08-19,store_4,401cd4fd-62ef-4a6f-b785-45540dbfcf4e,0,prod_16,Prescription,Sun Pharma,6,38.24,0,0,2026-08-03,3,26,44,72,13,1,0,0,19.36,0,0.81,wholesale,1,8
2025-10-02,store_3,af11dc5c-b1d7-4173-8bf2-96e4cc6b2fec,1,prod_16,Supplement,Novartis,6,19.84,20,1,2026-02-08,8,23,35,63,2,0,0,0,17.41,0,1.19,wholesale,3,10
2025-09-26,store_1,d8d8ff87-e2fa-4e0d-81a8-def7baee8f0b,1,prod_17,Supplement,Sun Pharma,6,38.11,10,1,2026-06-13,17,11,24,69,1,0,0,0,29.27,0,1.11,wholesale,4,9
2025-08-16,store_3,366fef17-3fa1-43cf-9d21-9e07ac247f55,1,prod_5,OTC,Sun Pharma,7,72.64,50,1,2026-06-12,3,16,22,61,7,1,1,0,21.35,0,0.89,retail,5,8
2025-07-18,store_4,4c8d5ca6-9bf1-4d35-bc67-501023afadf2,0,prod_10,OTC,Sun Pharma,6,69.18,50,1,2025-09-05,12,17,32,74,9,0,0,0,19.36,0,1.02,wholesale,4,7
2025-02-07,store_3,299c714e-39c8-488e-9bb5-e8ec76ac8fa3,1,prod_18,Prescription,Sun Pharma,3,41.01,20,1,2025-11-15,7,27,43,79,4,0,0,0,27.38,0,0.99,retail,4,2
2025-08-16,store_3,cd49dea2-8b08-4ad1-a35d-245e6d9d6da7,0,prod_17,OTC,Novartis,10,78.03,10,1,2025-09-24,17,27,39,66,1,0,1,0,18.72,0,0.9,retail,5,8
2025-10-07,store_2,abaaad7b-9a4f-4417-ad00-9a30503cb1f7,0,prod_8,OTC,Pfizer,7,11.66,30,1,2025-12-25,4,24,29,64,10,1,0,0,15.96,0,1.18,retail,1,10
2025-11-23,store_2,17b09834-faf8-48f3-85c0-bf21b9e127f9,0,prod_19,Supplement,Sun Pharma,8,47.21,0,0,2026-07-27,13,29,37,85,12,0,1,0,24.44,0,0.81,retail,6,11
2025-12-26,store_2,d7e5e345-00e0-4dbd-95a5-713b5b8dcc86,0,prod_6,OTC,Sun Pharma,3,7.16,30,1,2026-07-06,11,12,26,60,9,0,0,0,28.33,0,0.8,retail,4,12
2025-11-24,store_5,054b3cc3-86fe-4bcb-abe4-2e4da9c6613d,0,prod_17,Prescription,Novartis,3,80.76,30,1,2026-05-25,2,13,27,48,1,1,0,0,27.05,0,1.02,retail,0,11
2025-10-30,store_1,f50887e2-8e1b-4934-ac73-31b4edf7de42,0,prod_4,Prescription,Pfizer,5,33.61,0,0,2026-05-12,11,23,29,71,1,0,0,0,15.83,0,0.96,retail,3,10
2025-03-12,store_4,8afc23da-f1af-4128-8fc7-173a0cffec81,0,prod_17,Supplement,Novartis,10,84.84,10,1,2025-06-28,18,15,31,48,5,0,0,0,27.88,0,0.81,wholesale,2,3
2025-04-25,store_2,f4841f4f-d4b8-4fec-be38-575d9b397178,0,prod_13,OTC,Sun Pharma,9,76.62,20,1,2025-06-13,28,25,35,48,4,0,0,0,22.3,0,0.86,wholesale,4,4
2025-03-21,store_3,5683ce47-31f4-4cf9-a7fa-91c9be992713,0,prod_15,Supplement,Pfizer,4,56.0,10,1,2025-11-12,10,10,22,87,13,0,0,0,18.97,0,0.89,wholesale,4,3
2025-06-06,store_2,1b049519-30f1-4502-a284-2ca780235c8d,0,prod_4,Supplement,Pfizer,5,53.45,50,1,2026-06-02,21,19,26,42,12,0,0,0,25.82,0,1.08,wholesale,4,6
2025-09-01,store_2,921d5af7-9a23-4a33-9dc1-1f5ecc894525,0,prod_6,Prescription,Sun Pharma,4,83.59,10,1,2026-04-10,11,12,19,57,5,0,0,0,26.45,0,0.92,wholesale,0,9
2025-05-14,store_5,6350e515-1ab1-424e-96bd-bf3efd5473b5,0,prod_7,Prescription,Novartis,3,24.73,20,1,2025-12-28,13,13,26,98,3,0,0,0,23.87,0,0.83,retail,2,5
2025-04-02,store_5,43f3b75f-b72c-45a9-b35d-34a4d604c8f0,0,prod_10,Prescription,Sun Pharma,4,69.25,20,1,2025-11-12,1,20,38,93,12,1,0,0,17.91,0,1.08,retail,2,4
2025-03-16,store_1,ff01bcf8-7813-43fc-9062-a7764d163557,0,prod_11,OTC,Sun Pharma,7,30.15,10,1,2025-07-11,15,11,28,53,7,0,1,0,43.41,0,0.88,wholesale,6,3
2025-01-21,store_3,bde02a67-70e6-43a1-b45e-e5356d1663aa,1,prod_13,Prescription,Sun Pharma,8,91.44,20,1,2025-12-27,14,19,31,30,9,0,0,0,14.5,0,1.06,retail,1,1
2025-08-14,store_2,f0a53d89-44d3-4635-8b42-9585af98f4ee,1,prod_9,Supplement,Sun Pharma,7,74.16,0,0,2025-11-15,14,27,39,82,12,0,0,0,25.92,0,0.85,wholesale,3,8
2025-02-16,store_1,256d8887-8c70-493a-884d-1de92cb2324a,0,prod_14,OTC,Novartis,7,44.64,30,1,2025-09-15,4,28,34,38,5,1,1,0,19.79,0,1.09,wholesale,6,2
2025-12-16,store_4,1bea30bb-e819-4f06-a96d-c1b74e14c395,0,prod_20,Supplement,Pfizer,7,33.08,30,1,2026-02-24,22,21,36,44,12,0,0,0,24.34,0,1.15,retail,1,12
2025-10-21,store_1,419b7b79-94f1-4122-b951-377d5ce9dcf7,0,prod_15,Supplement,Sun Pharma,7,48.45,0,0,2026-10-16,16,27,40,64,10,0,0,0,33.27,0,1.05,wholesale,1,10
2025-01-09,store_3,98bf7cfe-f095-44e8-af30-be68e693d39b,1,prod_17,OTC,Novartis,2,49.73,10,1,2025-11-22,21,17,30,61,10,0,0,0,17.08,0,1.15,retail,3,1
2025-05-08,store_4,d63c243f-c102-4eb2-a7b3-6b5af23114b3,0,prod_19,Prescription,Sun Pharma,3,34.21,0,0,2026-03-26,17,11,16,58,5,0,0,0,23.8,0,0.91,retail,3,5
2025-02-06,store_3,59c270e0-0704-4e9f-9b23-5b2c78ea69ee,0,prod_7,Prescription,Sun Pharma,3,84.14,10,1,2025-11-26,16,17,24,71,5,0,0,0,19.75,0,1.01,retail,3,2
2025-03-05,store_4,ef174f78-b0ee-4685-bec6-6dc4c47e5b42,1,prod_1,Prescription,Novartis,7,37.63,20,1,2026-01-18,22,18,34,49,5,0,0,0,37.63,0,1.15,retail,2,3
2025-12-14,store_4,7a6a2755-4b51-418e-904d-2185e5ab429e,0,prod_14,Prescription,Novartis,7,30.94,10,1,2026-09-10,10,25,33,78,10,0,1,0,26.2,0,0.89,wholesale,6,12
2025-05-03,store_3,fb75f8a4-2e55-4537-b097-7b1f5f8579f1,1,prod_13,Prescription,Pfizer,5,28.75,30,1,2025-09-22,8,11,27,62,8,0,1,0,30.76,0,1.18,retail,5,5
2025-07-14,store_2,cf893442-9243-4859-b135-082477487cf5,0,prod_5,OTC,Pfizer,2,16.35,10,1,2026-04-01,19,11,21,50,10,0,0,0,25.0,0,0.99,retail,0,7
2025-08-08,store_1,b06a62d3-ffd8-4fa8-9433-8a31e3fadac0,0,prod_1,Supplement,Novartis,9,30.01,30,1,2025-10-18,10,15,33,75,3,0,0,0,35.45,0,0.95,retail,4,8
2025-05-14,store_4,9de7ad5a-d2fa-4793-8cf7-7a9c94a05602,1,prod_15,Supplement,Novartis,7,26.85,20,1,2025-06-17,14,17,33,49,3,0,0,0,18.05,0,0.87,retail,2,5
2025-10-27,store_3,174279a8-f742-4370-8180-1801f86adc39,1,prod_9,OTC,Novartis,5,79.4,0,0,2026-07-13,23,28,44,56,9,0,0,0,24.35,0,0.84,wholesale,0,10
2025-11-04,store_5,b39ce8a6-c2c1-42f3-a8f3-003359334930,0,prod_8,Supplement,Pfizer,6,16.91,0,0,2026-06-10,24,24,36,95,10,0,0,0,24.53,0,1.08,retail,1,11
2025-10-08,store_2,fc80252a-9dc1-48a6-a555-9a6d77be60ec,0,prod_8,OTC,Sun Pharma,4,97.29,0,0,2026-07-19,17,24,37,73,9,0,0,0,31.54,0,1.1,wholesale,2,10
2025-11-19,store_5,ca1b3bbf-e6ad-43e5-be47-5b1c68dd216a,0,prod_16,Supplement,Pfizer,6,46.47,0,0,2026-11-08,18,22,33,48,9,0,0,0,33.37,0,1.06,wholesale,2,11
2025-03-14,store_3,728809bd-fed1-462c-b679-cded4a82fa49,1,prod_5,OTC,Pfizer,5,20.19,10,1,2026-01-22,0,26,36,98,4,1,0,0,21.15,0,1.01,wholesale,4,3
2025-01-09,store_3,c3e23ff7-1ae0-4b58-8add-3649126b3bcc,0,prod_11,OTC,Sun Pharma,9,96.11,0,0,2025-02-26,28,15,25,75,3,0,0,0,25.7,0,1.0,wholesale,3,1
2025-01-20,store_5,540416d0-00f5-4c9c-b515-17bf651912ff,0,prod_8,Supplement,Pfizer,10,50.56,50,1,2026-01-17,8,24,33,89,9,1,0,0,28.58,0,0.88,wholesale,0,1
2025-04-18,store_3,0f559f9c-2034-4114-a543-1cb29d25e8ce,0,prod_10,OTC,Pfizer,8,92.15,30,1,2025-05-27,18,13,18,35,11,0,0,0,20.51,0,1.16,retail,4,4
2025-01-28,store_5,e04a4489-2470-4910-b558-f2bbdad19dae,0,prod_11,Prescription,Pfizer,6,10.47,10,1,2025-09-16,1,29,43,78,3,1,0,0,26.8,0,0.84,wholesale,1,1
2025-07-26,store_4,1393d091-1d1e-4bc4-98ca-9e3641a5755f,0,prod_18,OTC,Sun Pharma,9,12.73,0,0,2026-03-23,18,22,32,39,1,0,1,0,25.33,0,1.19,retail,5,7
2025-02-25,store_1,03a29364-4f30-41d9-8c06-bae56b603d57,1,prod_12,OTC,Pfizer,6,18.77,30,1,2025-11-04,21,15,28,50,4,0,0,0,28.91,0,1.17,retail,1,2
2025-03-01,store_2,200465b3-f247-4110-bca8-cc135b0df7b1,0,prod_15,Prescription,Pfizer,6,90.66,20,1,2025-06-22,16,17,36,33,9,0,1,0,13.78,0,0.88,retail,5,3
2025-06-06,store_1,46464ba5-c7a7-42e0-87ca-5752b029e408,1,prod_20,OTC,Novartis,8,50.78,20,1,2025-08-23,26,18,35,96,1,0,0,0,30.16,0,0.96,wholesale,4,6
2025-08-12,store_4,33dae207-a844-45c7-823f-d753afac675b,0,prod_11,Prescription,Pfizer,4,80.45,0,0,2025-10-19,16,26,39,99,12,0,0,0,23.62,0,0.85,wholesale,1,8
2025-06-14,store_3,1025ba0f-f7cc-4b3d-85b2-ab0d4a03ac8f,0,prod_5,Prescription,Novartis,2,66.31,30,1,2025-09-07,10,18,25,79,1,0,1,0,16.27,0,1.19,wholesale,5,6
2025-05-15,store_1,c13e927b-a95c-4522-9bbb-63bd02689d42,0,prod_4,Prescription,Sun Pharma,10,95.33,0,0,2025-11-08,15,18,35,56,1,0,0,0,19.42,0,1.1,retail,3,5
2025-02-26,store_2,c18998a5-faf3-40d1-ad3c-0923f01ed975,0,prod_19,Prescription,Novartis,6,10.69,20,1,2025-06-21,2,28,46,69,11,1,0,0,23.35,0,1.08,wholesale,2,2
2025-01-09,store_2,e2aae3f5-4467-4b86-be9e-a70e8b231618,0,prod_18,Supplement,Novartis,9,25.17,30,1,2025-08-30,28,17,29,69,5,0,0,0,17.56,0,1.08,wholesale,3,1
2025-07-05,store_5,23a4b796-0aed-45d0-a9a3-c165609fd48a,0,prod_3,OTC,Novartis,8,66.94,0,0,2026-06-15,20,19,31,87,12,0,1,0,24.14,0,0.84,retail,5,7
2025-06-13,store_2,f401bc1b-15e1-45f6-8389-0b73e654d0f3,1,prod_14,Prescription,Novartis,8,76.61,50,1,2026-04-19,1,18,26,73,7,1,0,0,22.33,0,0.97,wholesale,4,6
2025-10-07,store_2,1a5faa81-b1a2-498f-81f3-c13886df4e89,0,prod_5,Prescription,Sun Pharma,3,61.3,30,1,2026-03-01,9,24,32,85,6,0,0,0,29.63,0,0.95,retail,1,10
2025-06-05,store_2,d24b5b47-6180-40d0-b064-a042b5effbc0,1,prod_17,Supplement,Pfizer,4,15.93,20,1,2025-12-24,17,29,48,41,4,0,0,0,27.49,0,0.9,wholesale,3,6
2025-06-30,store_5,9862fe7a-268e-49c4-9c69-9ce5e3273008,0,prod_3,Prescription,Novartis,7,52.39,0,0,2025-09-01,3,11,17,67,4,1,0,0,18.58,0,0.86,retail,0,6
2025-08-28,store_1,23fb5ffe-7d12-4b87-a44f-d23bb933f98d,0,prod_5,Prescription,Sun Pharma,3,41.39,10,1,2025-11-05,8,11,30,61,3,0,0,0,26.19,0,1.16,wholesale,3,8
2025-04-23,store_1,5c8e0aef-4be5-4ef4-8dca-910d3cef0c15,0,prod_6,OTC,Sun Pharma,5,30.29,0,0,2026-01-19,10,23,31,77,2,0,0,0,25.17,0,0.96,wholesale,2,4
2025-09-29,store_1,e820121d-74cc-410e-ba40-9d28ffb7c6ae,0,prod_14,Supplement,Novartis,4,47.1,50,1,2026-03-18,15,20,26,52,2,0,0,0,31.26,0,1.01,wholesale,0,9
2025-04-07,store_5,660f0c97-fd9d-4d64-80b1-723a6714d458,0,prod_11,OTC,Novartis,4,46.89,20,1,2025-10-23,22,24,35,72,10,0,0,0,27.26,0,0.96,retail,0,4
2025-02-18,store_2,ba46d428-9e51-48f5-bb58-b983dc574b70,0,prod_6,Supplement,Pfizer,7,98.24,0,0,2025-10-15,10,23,35,82,11,0,0,0,19.96,0,1.07,wholesale,1,2
2025-03-12,store_5,d7d71ffb-b12c-452b-bf28-faf41b2eee1e,0,prod_9,Prescription,Novartis,8,29.9,30,1,2025-10-12,17,17,24,90,6,0,0,0,21.92,0,0.92,retail,2,3
2025-07-03,store_5,145cd1d0-2541-4b39-81ea-2854f4d0048c,1,prod_17,Supplement,Sun Pharma,6,9.59,20,1,2025-12-18,25,15,34,68,7,0,0,0,15.57,0,1.1,wholesale,3,7
2025-04-24,store_2,55963ad6-7d80-4de2-aebb-2a4299d27ae1,0,prod_9,Supplement,Novartis,7,24.81,0,0,2025-09-18,16,16,27,38,2,0,0,0,15.03,0,1.08,wholesale,3,4
2025-09-25,store_1,1c225863-a49d-4d0d-a71b-1dcfa641c385,0,prod_15,OTC,Novartis,6,17.62,0,0,2026-05-18,4,11,23,48,5,1,0,0,26.34,0,1.08,wholesale,3,9
2025-08-01,store_5,6f166c0b-e8a6-4351-a44c-42046edf6f18,0,prod_11,Supplement,Novartis,8,5.18,30,1,2025-10-04,22,23,38,90,6,0,0,0,23.56,0,0.97,retail,4,8
2025-06-21,store_3,ccf42553-21c8-4ed5-8108-bb4ac57ee8ef,0,prod_17,OTC,Sun Pharma,3,19.99,0,0,2026-04-29,7,17,23,58,7,0,1,0,26.25,0,1.15,wholesale,5,6
2025-07-09,store_2,606381b0-b2e1-46ef-bc06-5a0da135cc14,0,prod_7,Prescription,Novartis,4,62.38,0,0,2026-05-28,4,24,32,61,1,0,0,0,18.23,0,0.83,retail,2,7
2025-05-20,store_4,bd3d8a24-eecf-42de-abf8-e1fe5670d031,0,prod_12,OTC,Novartis,3,39.45,0,0,2025-07-11,8,26,34,49,8,0,0,0,31.06,0,0.98,wholesale,1,5
2025-12-26,store_1,4554d40c-825c-49ba-a227-968b0a08eb3b,1,prod_11,OTC,Sun Pharma,6,36.36,20,1,2026-10-20,22,11,26,88,9,0,0,0,23.06,0,0.92,wholesale,4,12
2025-08-20,store_4,a5ff98f3-2701-47de-892f-b0499f66e756,0,prod_4,Supplement,Sun Pharma,9,66.72,0,0,2025-10-28,23,25,35,40,7,0,0,1,18.32,0,1.12,wholesale,2,8
2025-03-20,store_3,5bfd6aaa-3e28-4e13-af8b-6f7e035ec1b0,0,prod_8,Prescription,Pfizer,12,47.51,50,1,2025-12-22,23,20,38,70,9,0,0,0,23.8,0,0.83,retail,3,3
2025-07-11,store_1,b26f8254-193b-4da2-9676-a3ce25fec033,1,prod_17,Prescription,Pfizer,8,61.28,20,1,2025-11-29,3,15,25,68,6,1,0,0,25.04,0,0.86,retail,4,7
2025-05-10,store_5,1087355b-92cb-4dda-8c49-72f2532280aa,1,prod_5,Prescription,Novartis,4,92.6,50,1,2026-05-06,15,24,42,73,4,0,1,0,11.34,0,0.95,wholesale,5,5
2025-05-01,store_1,2fb671f6-8a19-4da5-a179-69ec6147e844,0,prod_19,Prescription,Sun Pharma,6,28.76,20,1,2025-08-29,13,19,33,35,3,0,0,0,26.51,0,1.06,wholesale,3,5
2025-06-12,store_2,98172e6e-ebf8-4555-914a-2a94547fd148,1,prod_16,Prescription,Pfizer,4,91.47,30,1,2026-02-05,20,26,41,86,8,0,0,0,30.62,0,0.98,retail,3,6
2025-03-09,store_1,b6b78970-f2e8-44c4-94ac-2d8943ba65f3,1,prod_10,OTC,Pfizer,6,71.8,50,1,2025-11-17,25,18,33,41,7,0,1,0,18.14,0,1.04,wholesale,6,3
2025-02-20,store_5,b81cedfd-f461-4d32-95da-4b16e833a462,1,prod_4,Supplement,Sun Pharma,6,74.28,30,1,2025-10-25,7,19,28,83,10,0,0,0,23.45,0,1.12,retail,3,2
2025-03-05,store_1,f5fc9682-854f-435f-af74-080793e0ff7d,0,prod_5,Supplement,Sun Pharma,4,7.02,20,1,2025-05-10,22,19,32,88,9,0,0,0,19.19,0,1.13,wholesale,2,3
2025-09-11,store_2,a324d7f1-5c59-481e-9141-cdf344a2d367,1,prod_5,OTC,Sun Pharma,4,77.88,10,1,2026-07-04,4,25,34,99,12,0,0,0,26.54,0,1.18,retail,3,9
2025-02-04,store_3,13774908-7ac0-470f-9deb-684a085fad40,0,prod_13,OTC,Sun Pharma,8,12.78,10,1,2025-04-22,15,16,23,42,10,0,0,0,22.13,0,0.93,retail,1,2
